,0
320,73.85642836917107
321,73.86196686267968
322,73.86750286268179
323,73.8730363691774
324,73.87856738216652
325,73.88409590164915
326,73.88962192762527
327,73.89514546009491
328,73.90066649905806
329,73.90618504451471
330,73.91170109646487
331,73.91721465490852
332,73.92272571984569
333,73.92823429127637
334,73.93374036920055
335,73.93924395361823
336,73.94474504452941
337,73.95024364193412
338,73.95573974583232
339,73.96123335622403
340,73.96672447310924
341,73.97221309648796
342,73.97769922636019
343,73.98318286272593
344,73.98866400558515
345,73.9941426549379
346,73.99961881078416
347,74.00509247312391
348,74.01056364195716
349,74.01603231728393
350,74.02149849910421
351,74.02696218741798
352,74.03242338222528
353,74.03788208352606
354,74.04333829132035
355,74.04879200560816
356,74.05424322638947
357,74.05969195366428
358,74.06513818743261
359,74.07058192769443
360,74.07602317444976
361,74.0814619276986
362,74.08689818744094
363,74.09233195367679
364,74.09776322640614
365,74.10319200562901
366,74.10861829134538
367,74.11404208355525
368,74.11946338225863
369,74.12488218745551
370,74.13029849914591
371,74.13571231732979
372,74.1411236420072
373,74.14653247317811
374,74.15193881084252
375,74.15734265500045
376,74.16274400565187
377,74.1681428627968
378,74.17353922643524
379,74.17893309656718
380,74.18432447319263
381,74.18971335631159
382,74.19509974592404
383,74.20048364203001
384,74.20586504462949
385,74.21124395372246
386,74.21662036930896
387,74.22199429138894
388,74.22736571996244
389,74.23273465502943
390,74.23810109658994
391,74.24346504464395
392,74.24882649919148
393,74.2541854602325
394,74.25954192776703
395,74.26489590179507
396,74.27024738231663
397,74.27559636933167
398,74.28094286284022
399,74.28628686284229
400,74.29162836933786
401,74.29696738232693
402,74.30230390180951
403,74.30763792778559
404,74.31296946025518
405,74.31829849921827
406,74.32362504467487
407,74.32894909662498
408,74.3342706550686
409,74.33958972000572
410,74.34490629143635
411,74.35022036936047
412,74.35553195377811
413,74.36084104468925
414,74.3661476420939
415,74.37145174599206
416,74.37675335638372
417,74.38205247326889
418,74.38734909664755
419,74.39264322651974
420,74.39793486288542
421,74.40322400574462
422,74.40851065509732
423,74.41379481094351
424,74.41907647328323
425,74.42435564211644
426,74.42963231744315
427,74.43490649926338
428,74.44017818757712
429,74.44544738238434
430,74.45071408368509
431,74.45597829147934
432,74.4612400057671
433,74.46649922654835
434,74.47175595382312
435,74.47701018759139
436,74.48226192785317
437,74.48751117460846
438,74.49275792785726
439,74.49800218759954
440,74.50324395383535
441,74.50848322656465
442,74.51372000578746
443,74.51895429150379
444,74.52418608371362
445,74.52941538241694
446,74.53464218761378
447,74.53986649930413
448,74.54508831748798
449,74.55030764216534
450,74.55552447333619
451,74.56073881100056
452,74.56595065515843
453,74.57116000580982
454,74.5763668629547
455,74.58157122659308
456,74.58677309672498
457,74.59197247335038
458,74.5971693564693
459,74.6023637460817
460,74.60755564218762
461,74.61274504478705
462,74.61793195387997
463,74.62311636946642
464,74.62829829154636
465,74.63347772011981
466,74.63865465518677
467,74.64382909674723
468,74.6490010448012
469,74.65417049934867
470,74.65933746038964
471,74.66450192792412
472,74.66966390195212
473,74.67482338247362
474,74.67998036948862
475,74.68513486299712
476,74.69028686299913
477,74.69543636949466
478,74.70058338248369
479,74.70572790196621
480,74.71086992794224
481,74.7160094604118
482,74.72114649937484
483,74.7262810448314
484,74.73141309678145
485,74.73654265522502
486,74.7416697201621
487,74.74679429159268
488,74.75191636951676
489,74.75703595393435
490,74.76215304484545
491,74.76726764225005
492,74.77237974614815
493,74.77748935653976
494,74.78259647342489
495,74.78770109680352
496,74.79280322667564
497,74.79790286304127
498,74.80300000590042
499,74.80809465525307
500,74.81318681109923
501,74.81827647343889
502,74.82336364227206
503,74.82844831759873
504,74.8335304994189
505,74.83861018773258
506,74.84368738253977
507,74.84876208384047
508,74.85383429163467
509,74.85890400592238
510,74.8639712267036
511,74.86903595397831
512,74.87409818774654
513,74.87915792800827
514,74.88421517476351
515,74.88926992801225
516,74.8943221877545
517,74.89937195399025
518,74.90441922671951
519,74.90946400594228
520,74.91450629165855
521,74.91954608386833
522,74.92458338257161
523,74.92961818776841
524,74.9346504994587
525,74.9396803176425
526,74.94470764231981
527,74.94973247349063
528,74.95475481115494
529,74.95977465531277
530,74.9647920059641
531,74.96980686310894
532,74.97481922674729
533,74.97982909687913
534,74.98483647350449
535,74.98984135662334
536,74.9948437462357
537,74.99984364234157
538,75.00484104494096
539,75.00983595403385
540,75.01482836962023
541,75.01981829170013
542,75.02480572027353
543,75.02979065534043
544,75.03477309690085
545,75.03975304495476
546,75.0447304995022
547,75.04970546054312
548,75.05467792807757
549,75.05964790210551
550,75.06461538262695
551,75.06958036964191
552,75.07454286315037
553,75.07950286315233
554,75.0844603696478
555,75.08941538263679
556,75.09436790211927
557,75.09931792809526
558,75.10426546056475
559,75.10921049952776
560,75.11415304498426
561,75.11909309693428
562,75.1240306553778
563,75.12896572031482
564,75.13389829174535
565,75.13882836966938
566,75.14375595408693
567,75.14868104499799
568,75.15360364240253
569,75.15852374630059
570,75.16344135669216
571,75.16835647357723
572,75.1732690969558
573,75.1781792268279
574,75.18308686319348
575,75.18799200605258
576,75.19289465540518
577,75.19779481125128
578,75.2026924735909
579,75.20758764242402
580,75.21248031775065
581,75.21737049957078
582,75.2222581878844
583,75.22714338269155
584,75.2320260839922
585,75.23690629178635
586,75.24178400607401
587,75.24665922685519
588,75.25153195412986
589,75.25640218789803
590,75.26126992815972
591,75.26613517491491
592,75.2709979281636
593,75.2758581879058
594,75.28071595414151
595,75.28557122687073
596,75.29042400609345
597,75.29527429180966
598,75.30012208401939
599,75.30496738272264
600,75.30981018791938
601,75.31465049960963
602,75.31948831779339
603,75.32432364247065
604,75.3291564736414
605,75.33398681130568
606,75.33881465546345
607,75.34364000611474
608,75.34846286325953
609,75.35328322689783
610,75.35810109702962
611,75.36291647365493
612,75.36772935677375
613,75.37253974638607
614,75.37734764249188
615,75.38215304509121
616,75.38695595418406
617,75.39175636977039
618,75.39655429185025
619,75.4013497204236
620,75.40614265549046
621,75.41093309705083
622,75.4157210451047
623,75.42050649965208
624,75.42528946069297
625,75.43006992822735
626,75.43484790225524
627,75.43962338277665
628,75.44439636979155
629,75.44916686329996
630,75.45393486330188
631,75.45870036979731
632,75.46346338278624
633,75.46822390226868
634,75.47298192824462
635,75.47773746071407
636,75.48249049967701
637,75.48724104513347
638,75.49198909708345
639,75.49673465552692
640,75.5014777204639
641,75.50621829189438
642,75.51095636981837
643,75.51569195423586
644,75.52042504514687
645,75.52515564255137
646,75.52988374644939
647,75.5346093568409
648,75.53933247372592
649,75.54405309710445
650,75.5487712269765
651,75.55348686334203
652,75.55820000620109
653,75.56291065555364
654,75.5676188113997
655,75.57232447373926
656,75.57702764257233
657,75.58172831789891
658,75.586426499719
659,75.59112218803259
660,75.59581538283967
661,75.60050608414028
662,75.6051942919344
663,75.609880006222
664,75.61456322700312
665,75.61924395427775
666,75.62392218804588
667,75.62859792830751
668,75.63327117506266
669,75.6379419283113
670,75.64261018805345
671,75.64727595428911
672,75.65193922701827
673,75.65660000624095
674,75.66125829195713
675,75.66591408416681
676,75.67056738287
677,75.6752181880667
678,75.6798664997569
679,75.6845123179406
680,75.68915564261782
681,75.69379647378854
682,75.69843481145276
683,75.70307065561049
684,75.70770400626172
685,75.71233486340647
686,75.71696322704472
687,75.72158909717648
688,75.72621247380174
689,75.7308333569205
690,75.73545174653277
691,75.74006764263855
692,75.74468104523783
693,75.74929195433062
694,75.75390036991692
695,75.75850629199671
696,75.76310972057001
697,75.76771065563683
698,75.77230909719715
699,75.77690504525097
700,75.7814984997983
701,75.78608946083914
702,75.79067792837348
703,75.79526390240133
704,75.79984738292269
705,75.80442836993754
706,75.80900686344592
707,75.81358286344778
708,75.81815636994315
709,75.82272738293204
710,75.82729590241443
711,75.83186192839032
712,75.83642546085973
713,75.84098649982263
714,75.84554504527905
715,75.85010109722896
716,75.85465465567239
717,75.85920572060932
718,75.86375429203976
719,75.86830036996369
720,75.87284395438114
721,75.8773850452921
722,75.88192364269656
723,75.88645974659453
724,75.890993356986
725,75.89552447387098
726,75.90005309724945
727,75.90457922712145
728,75.90910286348694
729,75.91362400634594
730,75.91814265569845
731,75.92265881154447
732,75.92717247388397
733,75.931683642717
734,75.93619231804354
735,75.94069849986357
736,75.9452021881771
737,75.94970338298415
738,75.95420208428472
739,75.95869829207876
740,75.96319200636634
741,75.9676832271474
742,75.97217195442198
743,75.97665818819007
744,75.98114192845165
745,75.98562317520675
746,75.99010192845535
747,75.99457818819745
748,75.99905195443307
749,76.00352322716219
750,76.00799200638481
751,76.01245829210094
752,76.01692208431058
753,76.02138338301373
754,76.02584218821036
755,76.03029849990052
756,76.03475231808417
757,76.03920364276135
758,76.04365247393201
759,76.04809881159619
760,76.05254265575388
761,76.05698400640506
762,76.06142286354977
763,76.06585922718796
764,76.07029309731966
765,76.07472447394488
766,76.0791533570636
767,76.08357974667582
768,76.08800364278156
769,76.09242504538079
770,76.09684395447353
771,76.10126037005978
772,76.10567429213953
773,76.11008572071279
774,76.11449465577955
775,76.11890109733983
776,76.12330504539361
777,76.12770649994089
778,76.13210546098168
779,76.13650192851597
780,76.14089590254378
781,76.14528738306508
782,76.14967637007989
783,76.15406286358821
784,76.15844686359003
785,76.16282837008536
786,76.1672073830742
787,76.17158390255653
788,76.17595792853238
789,76.18032946100173
790,76.1846984999646
791,76.18906504542096
792,76.19342909737084
793,76.19779065581422
794,76.2021497207511
795,76.20650629218149
796,76.21086037010538
797,76.21521195452277
798,76.21956104543368
799,76.2239076428381
800,76.228251746736
801,76.23259335712744
802,76.23693247401236
803,76.2412690973908
804,76.24560322726275
805,76.2499348636282
806,76.25426400648715
807,76.2585906558396
808,76.26291481168558
809,76.26723647402504
810,76.27155564285802
811,76.2758723181845
812,76.28018650000449
813,76.28449818831798
814,76.28880738312498
815,76.29311408442548
816,76.2974182922195
817,76.30172000650703
818,76.30601922728805
819,76.31031595456257
820,76.3146101883306
821,76.31890192859215
822,76.32319117534719
823,76.32747792859575
824,76.3317621883378
825,76.33604395457337
826,76.34032322730245
827,76.34460000652503
828,76.3488742922411
829,76.35314608445069
830,76.35741538315379
831,76.36168218835039
832,76.3659465000405
833,76.3702083182241
834,76.37446764290122
835,76.37872447407184
836,76.38297881173598
837,76.38723065589362
838,76.39148000654475
839,76.3957268636894
840,76.39997122732755
841,76.4042130974592
842,76.40845247408438
843,76.41268935720305
844,76.41692374681523
845,76.42115564292091
846,76.4253850455201
847,76.4296119546128
848,76.43383637019899
849,76.4380582922787
850,76.4422777208519
851,76.44649465591863
852,76.45070909747885
853,76.45492104553259
854,76.45913050007981
855,76.46333746112056
856,76.46754192865481
857,76.47174390268256
858,76.47594338320381
859,76.48014037021858
860,76.48433486372684
861,76.48852686372862
862,76.49271637022392
863,76.4969033832127
864,76.50108790269499
865,76.5052699286708
866,76.5094494611401
867,76.51362650010292
868,76.51780104555922
869,76.52197309750905
870,76.52614265595238
871,76.53030972088922
872,76.53447429231956
873,76.53863637024341
874,76.54279595466076
875,76.54695304557161
876,76.55110764297598
877,76.55525974687386
878,76.55940935726522
879,76.5635564741501
880,76.5677010975285
881,76.5718432274004
882,76.57598286376579
883,76.5801200066247
884,76.5842546559771
885,76.58838681182303
886,76.59251647416245
887,76.59664364299539
888,76.60076831832181
889,76.60489050014176
890,76.6090101884552
891,76.61312738326215
892,76.61724208456262
893,76.62135429235659
894,76.62546400664405
895,76.62957122742503
896,76.63367595469951
897,76.6377781884675
898,76.64187792872899
899,76.645975175484
900,76.65006992873249
901,76.65416218847452
902,76.65825195471002
903,76.66233922743905
904,76.66642400666159
905,76.67050629237761
906,76.67458608458716
907,76.6786633832902
908,76.68273818848675
909,76.68681050017682
910,76.69088031836039
911,76.69494764303745
912,76.69901247420803
913,76.70307481187211
914,76.7071346560297
915,76.71119200668079
916,76.71524686382539
917,76.7192992274635
918,76.7233490975951
919,76.72739647422023
920,76.73144135733885
921,76.73548374695098
922,76.73952364305661
923,76.74356104565575
924,76.7475959547484
925,76.75162837033456
926,76.75565829241421
927,76.75968572098738
928,76.76371065605404
929,76.76773309761423
930,76.77175304566791
931,76.77577050021509
932,76.77978546125578
933,76.78379792879
934,76.78780790281769
935,76.7918153833389
936,76.79582037035362
937,76.79982286386185
938,76.80382286386357
939,76.80782037035881
940,76.81181538334755
941,76.8158079028298
942,76.81979792880556
943,76.82378546127481
944,76.82777050023758
945,76.83175304569384
946,76.83573309764363
947,76.83971065608691
948,76.84368572102369
949,76.84765829245399
950,76.85162837037778
951,76.85559595479509
952,76.8595610457059
953,76.86352364311021
954,76.86748374700804
955,76.87144135739936
956,76.8753964742842
957,76.87934909766254
958,76.8832992275344
959,76.88724686389975
960,76.8911920067586
961,76.89513465611097
962,76.89907481195684
963,76.90301247429622
964,76.9069476431291
965,76.91088031845548
966,76.91481050027538
967,76.91873818858878
968,76.92266338339569
969,76.9265860846961
970,76.93050629249001
971,76.93442400677743
972,76.93833922755836
973,76.9422519548328
974,76.94616218860074
975,76.95006992886219
976,76.95397517561713
977,76.9578779288656
978,76.96177818860755
979,76.96567595484304
980,76.969571227572
981,76.97346400679449
982,76.97735429251048
983,76.98124208471997
984,76.98512738342296
985,76.98901018861947
986,76.99289050030949
987,76.996768318493
988,77.00064364317002
989,77.00451647434056
990,77.00838681200459
991,77.01225465616213
992,77.01612000681318
993,77.01998286395774
994,77.02384322759579
995,77.02770109772736
996,77.03155647435243
997,77.035409357471
998,77.03925974708308
999,77.04310764318866
1000,77.04695304578776
1001,77.05079595488036
1002,77.05463637046647
1003,77.05847429254608
1004,77.06230972111919
1005,77.06614265618582
1006,77.06997309774594
1007,77.07380104579958
1008,77.07762650034672
1009,77.08144946138736
1010,77.08526992892152
1011,77.08908790294917
1012,77.09290338347034
1013,77.09671637048501
1014,77.1005268639932
1015,77.10433486399486
1016,77.10814037049006
1017,77.11194338347875
1018,77.11574390296096
1019,77.11954192893666
1020,77.12333746140587
1021,77.12713050036858
1022,77.1309210458248
1023,77.13470909777453
1024,77.13849465621777
1025,77.14227772115451
1026,77.14605829258475
1027,77.14983637050851
1028,77.15361195492576
1029,77.15738504583653
1030,77.1611556432408
1031,77.16492374713857
1032,77.16868935752986
1033,77.17245247441465
1034,77.17621309779294
1035,77.17997122766474
1036,77.18372686403005
1037,77.18748000688886
1038,77.19123065624117
1039,77.194978812087
1040,77.19872447442633
1041,77.20246764325915
1042,77.2062083185855
1043,77.20994650040535
1044,77.21368218871869
1045,77.21741538352556
1046,77.22114608482592
1047,77.22487429261979
1048,77.22860000690717
1049,77.23232322768804
1050,77.23604395496244
1051,77.23976218873032
1052,77.24347792899172
1053,77.24719117574664
1054,77.25090192899505
1055,77.25461018873696
1056,77.25831595497239
1057,77.26201922770132
1058,77.26572000692374
1059,77.26941829263968
1060,77.27311408484914
1061,77.27680738355208
1062,77.28049818874854
1063,77.28418650043851
1064,77.28787231862198
1065,77.29155564329895
1066,77.29523647446943
1067,77.29891481213342
1068,77.30259065629092
1069,77.30626400694192
1070,77.30993486408642
1071,77.31360322772443
1072,77.31726909785594
1073,77.32093247448097
1074,77.3245933575995
1075,77.32825174721154
1076,77.33190764331707
1077,77.33556104591612
1078,77.33921195500866
1079,77.34286037059474
1080,77.34650629267429
1081,77.35014972124736
1082,77.35379065631393
1083,77.35742909787402
1084,77.3610650459276
1085,77.3646985004747
1086,77.3683294615153
1087,77.3719579290494
1088,77.37558390307701
1089,77.37920738359813
1090,77.38282837061276
1091,77.38644686412088
1092,77.39006286412251
1093,77.39367637061765
1094,77.3972873836063
1095,77.40089590308845
1096,77.40450192906411
1097,77.40810546153328
1098,77.41170650049594
1099,77.41530504595212
1100,77.41890109790181
1101,77.422494656345
1102,77.42608572128168
1103,77.42967429271188
1104,77.4332603706356
1105,77.4368439550528
1106,77.44042504596351
1107,77.44400364336774
1108,77.44757974726546
1109,77.4511533576567
1110,77.45472447454144
1111,77.4582930979197
1112,77.46185922779144
1113,77.4654228641567
1114,77.46898400701546
1115,77.47254265636772
1116,77.47609881221351
1117,77.47965247455278
1118,77.48320364338558
1119,77.48675231871186
1120,77.49029850053167
1121,77.49384218884497
1122,77.49738338365178
1123,77.5009220849521
1124,77.50445829274592
1125,77.50799200703325
1126,77.51152322781408
1127,77.51505195508842
1128,77.51857818885627
1129,77.52210192911762
1130,77.52562317587248
1131,77.52914192912084
1132,77.53265818886271
1133,77.53617195509808
1134,77.53968322782697
1135,77.54319200704936
1136,77.54669829276524
1137,77.55020208497464
1138,77.55370338367754
1139,77.55720218887396
1140,77.56069850056387
1141,77.5641923187473
1142,77.56768364342423
1143,77.57117247459466
1144,77.5746588122586
1145,77.57814265641605
1146,77.581624007067
1147,77.58510286421145
1148,77.58857922784942
1149,77.5920530979809
1150,77.59552447460587
1151,77.59899335772434
1152,77.60245974733633
1153,77.60592364344183
1154,77.60938504604083
1155,77.61284395513333
1156,77.61630037071934
1157,77.61975429279886
1158,77.62320572137187
1159,77.6266546564384
1160,77.63010109799845
1161,77.63354504605198
1162,77.63698650059902
1163,77.64042546163958
1164,77.64386192917364
1165,77.6472959032012
1166,77.65072738372227
1167,77.65415637073684
1168,77.65758286424493
1169,77.66100686424652
1170,77.6644283707416
1171,77.6678473837302
1172,77.6712639032123
1173,77.67467792918792
1174,77.67808946165704
1175,77.68149850061965
1176,77.68490504607578
1177,77.68830909802541
1178,77.69171065646856
1179,77.6951097214052
1180,77.69850629283536
1181,77.701900370759
1182,77.70529195517618
1183,77.70868104608685
1184,77.71206764349103
1185,77.7154517473887
1186,77.71883335777989
1187,77.72221247466459
1188,77.72558909804278
1189,77.72896322791449
1190,77.7323348642797
1191,77.73570400713841
1192,77.73907065649064
1193,77.74243481233636
1194,77.7457964746756
1195,77.74915564350833
1196,77.75251231883458
1197,77.75586650065434
1198,77.7592181889676
1199,77.76256738377435
1200,77.76591408507463
1201,77.7692582928684
1202,77.77260000715567
1203,77.77593922793646
1204,77.77927595521076
1205,77.78261018897855
1206,77.78594192923985
1207,77.78927117599467
1208,77.79259792924299
1209,77.7959221889848
1210,77.79924395522013
1211,77.80256322794897
1212,77.80588000717131
1213,77.80919429288716
1214,77.8125060850965
1215,77.81581538379936
1216,77.81912218899572
1217,77.8224265006856
1218,77.82572831886897
1219,77.82902764354586
1220,77.83232447471624
1221,77.83561881238013
1222,77.83891065653754
1223,77.84220000718844
1224,77.84548686433284
1225,77.84877122797076
1226,77.85205309810217
1227,77.8553324747271
1228,77.85860935784555
1229,77.86188374745748
1230,77.86515564356293
1231,77.86842504616187
1232,77.87169195525433
1233,77.8749563708403
1234,77.87821829291977
1235,77.88147772149274
1236,77.88473465655923
1237,77.8879890981192
1238,77.89124104617271
1239,77.8944905007197
1240,77.8977374617602
1241,77.90098192929422
1242,77.90422390332174
1243,77.90746338384275
1244,77.91070037085728
1245,77.91393486436532
1246,77.91716686436686
1247,77.92039637086191
1248,77.92362338385045
1249,77.92684790333251
1250,77.93006992930808
1251,77.93328946177714
1252,77.93650650073971
1253,77.9397210461958
1254,77.94293309814539
1255,77.94614265658848
1256,77.94934972152508
1257,77.95255429295518
1258,77.95575637087879
1259,77.9589559552959
1260,77.96215304620652
1261,77.96534764361066
1262,77.96853974750829
1263,77.97172935789942
1264,77.97491647478407
1265,77.97810109816223
1266,77.98128322803387
1267,77.98446286439905
1268,77.98764000725771
1269,77.99081465660988
1270,77.99398681245557
1271,77.99715647479475
1272,78.00032364362744
1273,78.00348831895364
1274,78.00665050077335
1275,78.00981018908656
1276,78.01296738389327
1277,78.0161220851935
1278,78.01927429298722
1279,78.02242400727445
1280,78.0255712280552
1281,78.02871595532945
1282,78.03185818909719
1283,78.03499792935845
1284,78.03813517611322
1285,78.04126992936148
1286,78.04440218910325
1287,78.04753195533854
1288,78.05065922806733
1289,78.05378400728962
1290,78.05690629300541
1291,78.06002608521472
1292,78.06314338391752
1293,78.06625818911384
1294,78.06937050080367
1295,78.07248031898699
1296,78.07558764366382
1297,78.07869247483417
1298,78.08179481249802
1299,78.08489465665536
1300,78.08799200730621
1301,78.09108686445057
1302,78.09417922808845
1303,78.09726909821983
1304,78.1003564748447
1305,78.10344135796309
1306,78.10652374757498
1307,78.10960364368039
1308,78.11268104627929
1309,78.1157559553717
1310,78.11882837095762
1311,78.12189829303703
1312,78.12496572160995
1313,78.1280306566764
1314,78.13109309823633
1315,78.13415304628978
1316,78.13721050083673
1317,78.14026546187719
1318,78.14331792941115
1319,78.14636790343862
1320,78.14941538395959
1321,78.15246037097407
1322,78.15550286448206
1323,78.15854286448355
1324,78.16158037097856
1325,78.16461538396706
1326,78.16764790344907
1327,78.17067792942457
1328,78.1737054618936
1329,78.17673050085612
1330,78.17975304631216
1331,78.18277309826169
1332,78.18579065670474
1333,78.1888057216413
1334,78.19181829307135
1335,78.19482837099491
1336,78.19783595541199
1337,78.20084104632255
1338,78.20384364372664
1339,78.20684374762422
1340,78.20984135801531
1341,78.21283647489992
1342,78.21582909827802
1343,78.21881922814963
1344,78.22180686451475
1345,78.22479200737337
1346,78.22777465672549
1347,78.23075481257112
1348,78.23373247491027
1349,78.2367076437429
1350,78.23968031906907
1351,78.24265050088871
1352,78.24561818920188
1353,78.24858338400855
1354,78.25154608530872
1355,78.2545062931024
1356,78.25746400738959
1357,78.26041922817028
1358,78.26337195544448
1359,78.26632218921218
1360,78.2692699294734
1361,78.2722151762281
1362,78.27515792947632
1363,78.27809818921806
