,x_dot,body_slip,steered_angle,yaw_rate,ride_height,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch
181,5.0,-0.036000000000000004,0.06,0,0.07737164686911624,-0.23142567964640184,-2.9335704846602657,-12.259291501144135,0.0023752077316954497,0.006464710525662827
182,5.0,-0.036000000000000004,0.08000000000000002,0,0.07791004606608222,-0.3377712035096704,-1.6265842083067519,-15.958737161530001,0.0034667141408465008,0.003585662265498559
183,5.0,-0.036000000000000004,0.09999999999999998,0,0.07859011812363367,-0.472100191429114,-0.6916395379819856,-18.549857857016086,0.0048454064616841215,0.0015264258223076858
184,5.0,-0.036000000000000004,0.12,0,0.07931483150943988,-0.6152468103293582,-0.09190747698229221,-20.20105291436745,0.006314566359946313,0.00020580028598634123
185,5.0,-0.036000000000000004,0.14,0,0.08003152361567786,-0.7568090524650329,0.2606326288155583,-21.18220270416067,0.007767431924893618,-0.000570194866173359
186,5.0,-0.036000000000000004,0.15999999999999998,0,0.08071940126777444,-0.8926798146769396,0.4490300169714398,-21.726035650004413,0.009161852480831028,-0.0009845634023839885
187,5.0,-0.036000000000000004,0.18,0,0.0813738134988469,-1.0219404300866792,0.5336814168531494,-21.99528917424437,0.010488401416475727,-0.0011703830785435442
188,5.0,-0.036000000000000004,0.2,0,0.08199651717768736,-1.14493791840214,0.55393542016299,-22.094023091502127,0.011750641360193768,-0.001214349214210853
189,5.0,-0.018000000000000016,-0.2,0,0.082864591906349,-1.3164015132444287,-8.096248608326837,11.695380906368593,0.013508053014321123,0.017843694355888146
190,5.0,-0.018000000000000016,-0.18000000000000002,0,0.08230495831750657,-1.205861736230813,-8.136809033739826,11.816781166488793,0.012373867421666958,0.017932440370851798
191,5.0,-0.018000000000000016,-0.16,0,0.081723086453158,-1.0909294172671986,-8.160190242300859,11.887138430009344,0.011194590810204458,0.017983323706974714
192,5.0,-0.018000000000000016,-0.14,0,0.08111561615780061,-0.9709408527314304,-8.156384601287277,11.876553292852975,0.009963414244187478,0.01797429824870707
193,5.0,-0.018000000000000016,-0.12000000000000001,0,0.08047886145683723,-0.8451679826604004,-8.109090063001766,11.736514091887152,0.008672868208493719,0.01786945309452004
194,5.0,-0.018000000000000016,-0.1,0,0.07980973363084737,-0.7130007179479269,-7.991706836048635,11.388367123079796,0.007316692691719285,0.017610194599203363
195,5.0,-0.018000000000000016,-0.08000000000000002,0,0.07910835456466374,-0.5744631334932061,-7.761484139537851,10.706968166075619,0.005895132320302843,0.01710235324392594
196,5.0,-0.018000000000000016,-0.06,0,0.07838428798655969,-0.4314442731489021,-7.353014619651664,9.503988426642731,0.004427563611693338,0.016201851976259434
197,5.0,-0.018000000000000016,-0.04000000000000001,0,0.07766873529160817,-0.29010708946583397,-6.6773630535006046,7.530884641457257,0.0029772136018923253,0.014712781665923639
198,5.0,-0.018000000000000016,-0.020000000000000018,0,0.0770311224016594,-0.16416470844875886,-5.642879016449507,4.548710442537148,0.0016847899471229826,0.012433240300835707
199,5.0,-0.018000000000000016,0.0,0,0.07658436102099146,-0.07591964170878898,-4.217302345020753,0.5133084994547868,0.0007791754395147386,0.009292155797296057
200,5.0,-0.018000000000000016,0.01999999999999999,0,0.07644812397384954,-0.04900986875679059,-2.5154182804895333,-4.193957041466043,0.0005030101803005246,0.005542447372779016
201,5.0,-0.018000000000000016,0.03999999999999998,0,0.07666808628156908,-0.09245719738661137,-0.8182058970813882,-8.771011601538508,0.0009489423534577732,0.001803253548832672
202,5.0,-0.018000000000000016,0.06,0,0.07717424009815373,-0.19243355894772798,0.5976290027604972,-12.506250254214725,0.0019750578178754077,-0.0013157279071374377
203,5.0,-0.018000000000000016,0.08000000000000002,0,0.07784171247597234,-0.3242738367256083,1.6193608439006109,-15.164830105430099,0.0033281852170282213,-0.0035661964018143285
204,5.0,-0.018000000000000016,0.09999999999999998,0,0.0785660091562344,-0.467338147238998,2.2806037530921484,-16.87911294661908,0.004796477008168326,-0.005022323809837621
205,5.0,-0.018000000000000016,0.12,0,0.07928788936144884,-0.6099251514965581,2.673968520554042,-17.906653174956983,0.006259840729680998,-0.005888237020791772
206,5.0,-0.018000000000000016,0.14,0,0.07998281069995956,-0.747187194612786,2.888758434710224,-18.480897572212953,0.0076685289922385005,-0.00636073148944581
207,5.0,-0.018000000000000016,0.15999999999999998,0,0.08064446196896927,-0.8778776770914971,2.990466601132726,-18.768951389707436,0.009009750883242188,-0.006584115665439042
208,5.0,-0.018000000000000016,0.18,0,0.08127401172630118,-1.0022274144587469,3.0219037806783087,-18.878930739385165,0.01028587621047488,-0.0066527115845497675
209,5.0,-0.018000000000000016,0.2,0,0.08187493898479958,-1.120923587240692,3.0097603516505695,-18.877990164947587,0.01150395726437793,-0.006625320543768424
210,5.0,0.0,-0.2,0,0.08215750309523281,-1.1767361302725503,-5.718437227603247,15.127027970609095,0.012076008651587337,0.012605121518479673
211,5.0,0.0,-0.18000000000000002,0,0.0815776642541627,-1.06220537752001,-5.750434662226036,15.196516119667379,0.010900749230689333,0.012674996401315353
212,5.0,0.0,-0.16,0,0.08097238958584983,-0.942650496967384,-5.754513868846441,15.1915390600064,0.009673912665485668,0.012683341699280462
213,5.0,0.0,-0.14,0,0.08033787846362596,-0.8173207823797253,-5.7138928702819,15.06774261657438,0.008387796037819846,0.012593183442631646
214,5.0,0.0,-0.12000000000000001,0,0.07967069623223383,-0.6855378148168192,-5.6012168124605966,14.753109585284578,0.007035437393726759,0.01234425538370594
215,5.0,0.0,-0.1,0,0.07897009871628667,-0.547154603492277,-5.372532138624643,14.132467280853096,0.0056153262643884256,0.011839724288071458
216,5.0,0.0,-0.08000000000000002,0,0.0782437472099334,-0.403684420239208,-4.960503486827879,13.030362807630341,0.004142986310261401,0.01093124669185008
217,5.0,0.0,-0.06,0,0.0775193183412934,-0.26059399965288765,-4.273230304555367,11.208896206766687,0.002674509002961281,0.009416361895875504
218,5.0,0.0,-0.04000000000000001,0,0.07686143365170764,-0.1306474983395839,-3.215296214837871,8.422988666050804,0.0013408798990982007,0.007084870091782112
219,5.0,0.0,-0.020000000000000018,0,0.07638014765008928,-0.035583069828931696,-1.7519208554494539,4.585402197686835,0.0003652078468458643,0.0038601929417808587
220,5.0,0.0,0.0,0,0.0762,-1.4514382373211626e-25,8.667858897088314e-17,3.173010115078702e-16,-3.6821159121982295e-18,3.395488151909564e-18
221,5.0,0.0,0.01999999999999999,0,0.07638014742644453,-0.035583025654240444,1.7519199889877595,-4.585395155922077,0.00036520739399845164,-0.003859809344749228
222,5.0,0.0,0.03999999999999998,0,0.07686143268794814,-0.13064730797616422,3.2152962020199816,-8.422976426519769,0.0013408779586475802,-0.007083468725564358
223,5.0,0.0,0.06,0,0.07751931846737009,-0.26059402455577285,4.273239761637657,-11.208912098873473,0.002674509328397645,-0.00941358773795764
224,5.0,0.0,0.08000000000000002,0,0.07824375371582488,-0.4036857052939433,4.960532986661077,-13.030454362503496,0.004142999691641111,-0.010926982184283897
225,5.0,0.0,0.09999999999999998,0,0.07897011786509632,-0.5471583857976855,5.372587608580558,-14.132671803151295,0.005615365462457063,-0.01183397847921477
226,5.0,0.0,0.12,0,0.07967073274465393,-0.6855450268120528,5.6012985538239475,-14.753447498364519,0.007035512028190209,-0.012337083510365315
227,5.0,0.0,0.14,0,0.08033793494737815,-0.8173319391463967,5.7139980145761475,-15.068222924384878,0.008387911430429452,-0.01258464996582784
228,5.0,0.0,0.15999999999999998,0,0.08097246710220352,-0.9426658081292256,5.75463867777369,-15.1921657900684,0.009674070992025779,-0.01267350758172932
229,5.0,0.0,0.18,0,0.08157776303444646,-1.062224888769441,5.75057570296438,-15.197292094986729,0.010900950976837645,-0.012663916004694213
230,5.0,0.0,0.2,0,0.08215762304539043,-1.1767598230314138,5.718591747755682,-15.127956367434356,0.01207625363806373,-0.012592842656611229
231,5.0,0.017999999999999988,-0.2,0,0.08187483041916227,-1.1209021431716057,-3.009703582055238,18.87705264102765,0.011503736297342214,0.0066372180881341765
232,5.0,0.017999999999999988,-0.18000000000000002,0,0.08127392451938299,-1.002210189200144,-3.021852982091846,18.878155180865587,0.010285698711378714,0.0066633492920774315
233,5.0,0.017999999999999988,-0.16,0,0.08064439631206696,-0.8778647084286372,-2.990423739721861,18.768337418927114,0.009009617238367167,0.006593437219198561
234,5.0,0.017999999999999988,-0.14,0,0.07998276610647016,-0.7471783864310179,-2.888725883239023,18.480444510452326,0.007668438208034703,0.00636867409774477
235,5.0,0.017999999999999988,-0.12000000000000001,0,0.07928786392825118,-0.6099201278881551,-2.673948246247779,17.906356558784942,0.006259788932640691,0.005894734517408913
